transactionCurrencyCode
USD
USD
USD
EUR
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
GBP
USD
USD
GBP
USD
USD
USD
USD
USD
USD
USD
USD
USD
AUD
USD
USD
EUR
USD
EUR
USD
CAD
CAD
USD
USD
EUR
EUR
SEK
EUR
USD
USD
GBP
USD
EUR
USD
CAD
USD
EUR
USD
USD
USD
USD
EUR
USD
USD
EUR
USD
USD
GBP
USD
USD
USD
CAD
EUR
NOK
USD
USD
USD
USD
CAD
USD
USD
CAD
USD
USD
USD
USD
EUR
USD
USD
CAD
USD
USD
USD
USD
EUR
USD
USD
CAD
USD
USD
USD
MXN
USD
USD
USD
USD
USD
CAD
PLN
USD
USD
USD
USD
USD
AUD
USD
USD
GBP
USD
USD
USD
BRL
USD
EUR
GBP
CAD
USD
NOK
CAD
USD
USD
EUR
GBP
GBP
USD
CAD
USD
MXN
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
EUR
USD
USD
USD
USD
USD
USD
USD
USD
GBP
USD
CAD
USD
USD
CAD
GBP
EUR
USD
GBP
GBP
USD
USD
GBP
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
CAD
USD
USD
USD
USD
USD
USD
USD
USD
GBP
CAD
USD
USD
USD
EUR
USD
BRL
USD
USD
USD
USD
USD
USD
USD
USD
AUD
USD
JPY
MXN
USD
USD
USD
AUD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
CAD
USD
USD
USD
USD
USD
USD
USD
BRL
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
AUD
USD
USD
USD
USD
INR
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
JPY
USD
CAD
USD
VEF
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
AUD
AUD
USD
USD
USD
USD
USD
AUD
USD
USD
USD
SGD
USD
USD
USD
AUD
USD
USD
USD
USD
USD
USD
AUD
USD
USD
IDR
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
AUD
USD
THB
USD
GBP
USD
USD
JPY
USD
USD
USD
USD
AUD
USD
GBP
DKK
USD
EUR
USD
USD
HKD
EUR
USD
SEK
EUR
EUR
EUR
USD
EUR
EUR
DKK
EUR
EUR
SEK
USD
USD
RUB
GBP
CHF
SGD
GBP
GBP
AUD
HKD
EUR
AUD
EUR
AUD
USD
EUR
AUD
EUR
JPY
EUR
AUD
AUD
GBP
CAD
GBP
GBP
USD
USD
USD
USD
USD
GBP
USD
GBP
USD
USD
DKK
EUR
USD
EUR
USD
USD
USD
SEK
USD
AUD
AUD
USD
USD
USD
USD
EUR
USD
USD
EUR
USD
USD
USD
USD
CLP
USD
EUR
USD
CAD
CAD
GBP
USD
EUR
USD
GBP
EUR
USD
EUR
USD
USD
USD
USD
USD
USD
KRW
USD
USD
USD
USD
USD
USD
CAD
CAD
USD
USD
GBP
EUR
USD
CHF
USD
USD
USD
USD
USD
USD
USD
USD
GBP
USD
USD
USD
GBP
USD
USD
CAD
USD
USD
USD
USD
USD
GBP
CAD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
EUR
USD
CAD
USD
GBP
RUB
CAD
USD
USD
USD
USD
USD
USD
USD
USD
RUB
USD
USD
USD
CAD
USD
EUR
USD
PLN
ZAR
USD
CAD
USD
USD
USD
USD
USD
USD
USD
GBP
USD
CAD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
EUR
USD
ARS
USD
GBP
USD
USD
USD
BRL
USD
USD
USD
USD
USD
NOK
USD
CAD
USD
USD
USD
CAD
USD
EUR
USD
CAD
EUR
USD
GBP
GBP
USD
USD
USD
EUR
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
GBP
USD
USD
USD
GBP
USD
NOK
USD
USD
CAD
GBP
USD
USD
ARS
USD
USD
USD
USD
USD
AUD
USD
USD
USD
USD
USD
ARS
USD
USD
USD
USD
USD
USD
USD
USD
USD
CAD
USD
USD
USD
USD
USD
USD
JPY
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
CAD
CAD
CLP
USD
JPY
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
CAD
USD
USD
USD
USD
ARS
USD
USD
USD
USD
HKD
USD
USD
USD
USD
USD
AUD
USD
CAD
USD
USD
CAD
TWD
RUB
GBP
USD
AUD
USD
USD
CAD
USD
USD
CAD
USD
USD
USD
USD
JPY
RUB
USD
USD
USD
USD
AUD
USD
AUD
USD
USD
USD
MXN
USD
CAD
USD
JPY
GBP
CAD
INR
NZD
AUD
USD
AUD
USD
SGD
GBP
EUR
EUR
USD
EUR
GBP
CHF
EUR
USD
USD
GBP
USD
AUD
EUR
USD
USD
SGD
EUR
GBP
EUR
GBP
EUR
GBP
SEK
EUR
EUR
USD
AUD
DKK
GBP
EUR
SEK
EUR
DKK
USD
GBP
EUR
USD
GBP
EUR
CAD
USD
RUB
EUR
SEK
GBP
EUR
USD
USD
USD
USD
EUR
EUR
BRL
EUR
USD
CAD
ARS
USD
USD
USD
USD
USD
GBP
USD
JPY
EUR
USD
EUR
USD
USD
KRW
EUR
EUR
EUR
USD
USD
USD
USD
AUD
USD
EUR
CAD
BRL
GBP
USD
SGD
CNY
ZAR
USD
USD
ILS
EUR
USD
USD
EUR
USD
USD
DKK
USD
USD
EUR
USD
USD
CAD
USD
EUR
EUR
USD
EUR
USD
USD
USD
USD
USD
GBP
GBP
GBP
USD
CAD
USD
USD
USD
EUR
USD
USD
CHF
USD
RUB
EUR
GBP
BRL
USD
USD
USD
EUR
USD
BRL
USD
USD
USD
GBP
USD
SEK
USD
USD
EUR
USD
USD
USD
SAR
JPY
EUR
CAD
USD
DKK
USD
CAD
USD
USD
USD
USD
GBP
EUR
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
GBP
USD
EUR
USD
USD
CHF
USD
USD
USD
EUR
USD
EUR
EUR
USD
USD
BRL
USD
USD
USD
RUB
USD
USD
USD
USD
USD
USD
EUR
USD
USD
EUR
NZD
USD
USD
USD
EUR
CHF
USD
USD
CAD
USD
USD
USD
USD
USD
USD
USD
USD
USD
CAD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
BRL
USD
CAD
USD
USD
USD
USD
USD
EUR
USD
AUD
USD
GBP
BRL
USD
USD
USD
GBP
USD
USD
USD
USD
AUD
USD
USD
USD
CAD
AUD
USD
USD
AUD
USD
USD
USD
USD
USD
USD
AUD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
CAD
BRL
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
BRL
USD
USD
USD
INR
USD
USD
USD
USD
USD
USD
USD
AUD
USD
USD
USD
BRL
HKD
USD
USD
USD
USD
USD
USD
ZAR
USD
USD
KRW
AUD
AUD
USD
USD
EUR
NZD
USD
USD
USD
USD
MXN
USD
EUR
EUR
ILS
DKK
EUR
RUB
AUD
USD
USD
CHF
USD
USD
SEK
AUD
AUD
CHF
SEK
USD
GBP
AUD
CHF
EUR
EUR
USD
EUR
AUD
RUB
EUR
RUB
USD
USD
USD
GBP
LTL
EUR
EUR
SEK
EUR
RUB
USD
USD
GBP
USD
USD
USD
CHF
EUR
EUR
CAD
USD
USD
USD
USD
DKK
USD
USD
USD
EUR
CAD
CAD
GBP
USD
NOK
KRW
EUR
USD
CAD
GBP
GBP
USD
AUD
USD
TWD
USD
USD
TWD
CAD
EUR
RUB
USD
USD
USD
EUR
USD
USD
MXN
EUR
USD
USD
EUR
EUR
USD
GBP
USD
EUR
USD
USD
USD
USD
CAD
GBP
HKD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
VEF
GBP
USD
USD
USD
USD
USD
CAD
USD
USD
USD
USD
USD
USD
CAD
USD
USD
USD
SGD
USD
USD
USD
USD
EUR
USD
USD
USD
EUR
EUR
ARS
USD
GBP
USD
USD
NOK
EUR
USD
USD
USD
CAD
RUB
USD
USD
CAD
USD
EUR
USD
USD
GBP
CAD
EUR
USD
USD
CLP
USD
USD
USD
USD
USD
USD
CAD
USD
USD
GBP
USD
USD
EUR
USD
GBP
USD
USD
USD
USD
USD
USD
GBP
USD
BRL
USD
USD
USD
USD
USD
USD
EUR
USD
USD
USD
USD
USD
CAD
AUD
USD
USD
USD
NOK
USD
USD
USD
USD
BRL
USD
GBP
USD
USD
USD
USD
USD
USD
USD
USD
EUR
USD
USD
USD
USD
USD
EUR
USD
BRL
USD
USD
USD
USD
USD
USD
USD
USD
EUR
USD
GBP
USD
USD
GBP
USD
USD
USD
USD
USD
CAD
GBP
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
CAD
USD
USD
BRL
USD
COP
USD
CAD
USD
USD
GBP
USD
USD
USD
USD
USD
USD
USD
USD
GBP
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
CAD
USD
USD
BRL
USD
BRL
BRL
USD
USD
USD
USD
USD
CAD
USD
USD
USD
CAD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
CAD
AUD
BRL
USD
USD
USD
USD
USD
BRL
USD
AUD
USD
USD
USD
CAD
USD
CAD
CAD
USD
USD
USD
USD
USD
USD
MXN
USD
BRL
AUD
USD
CAD
USD
USD
USD
USD
USD
USD
KRW
USD
AUD
MXN
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
CAD
JPY
USD
USD
USD
USD
USD
AUD
USD
AUD
USD
USD
USD
NZD
USD
USD
IDR
USD
GBP
AUD
AUD
NOK
USD
AUD
CAD
NZD
USD
AUD
USD
USD
USD
USD
AUD
USD
EUR
GBP
EUR
EUR
EUR
HKD
EUR
USD
AUD
USD
USD
AUD
NOK
NZD
CHF
USD
USD
IDR
EUR
USD
EUR
USD
EUR
JPY
GBP
GBP
EUR
AUD
KRW
KRW
EUR
USD
USD
USD
GBP
EUR
GBP
AUD
NOK
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
EUR
GBP
EUR
USD
CNY
USD
USD
EUR
USD
EUR
GBP
SEK
GBP
EUR
JPY
PLN
USD
GBP
USD
KRW
USD
SGD
EUR
USD
GBP
EUR
GBP
SGD
INR
USD
EUR
USD
USD
GBP
SEK
EUR
USD
USD
NOK
USD
BRL
EUR
USD
EUR
USD
ILS
GBP
USD
CAD
EUR
USD
USD
EUR
BRL
USD
EUR
USD
USD
USD
USD
USD
USD
USD
USD
GBP
EUR
USD
EUR
CAD
CAD
CAD
GBP
AUD
GBP
EUR
GBP
USD
USD
USD
MXN
USD
EUR
USD
USD
CHF
AUD
USD
USD
EUR
EUR
USD
USD
USD
USD
USD
USD
USD
USD
GBP
USD
USD
USD
EUR
USD
USD
USD
USD
USD
USD
USD
USD
GBP
EUR
EUR
USD
USD
AUD
USD
RUB
USD
EUR
USD
USD
GBP
GBP
USD
USD
GBP
USD
USD
CAD
USD
USD
USD
USD
USD
USD
BRL
USD
USD
USD
USD
GBP
JPY
USD
CAD
USD
USD
EUR
USD
USD
CAD
USD
USD
USD
GBP
BRL
USD
USD
USD
USD
USD
GBP
GBP
USD
USD
DKK
USD
USD
EUR
EUR
GBP
CAD
USD
USD
GBP
JPY
CAD
USD
USD
ZAR
CAD
CAD
EUR
CHF
BRL
USD
USD
CAD
NOK
GBP
USD
USD
USD
USD
USD
USD
USD
USD
AUD
USD
USD
USD
USD
USD
EUR
PLN
USD
USD
GBP
USD
USD
USD
USD
USD
USD
USD
BRL
EUR
USD
USD
USD
USD
USD
USD
USD
CAD
MXN
USD
USD
USD
USD
USD
GBP
USD
USD
USD
USD
USD
JPY
USD
USD
USD
USD
GBP
USD
USD
USD
USD
USD
USD
USD
USD
USD
EUR
CAD
USD
USD
USD
USD
USD
USD
USD
AUD
BRL
USD
USD
USD
USD
USD
CAD
CAD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
JPY
USD
CAD
USD
USD
USD
USD
CAD
EUR
USD
USD
USD
USD
USD
AUD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
AUD
USD
JPY
USD
USD
AUD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
CLP
USD
USD
USD
CAD
USD
USD
USD
USD
USD
USD
USD
USD
CAD
USD
MXN
USD
USD
USD
AUD
USD
MXN
USD
BRL
USD
USD
USD
JPY
AUD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
AUD
USD
USD
CAD
USD
USD
USD
USD
NZD
MXN
USD
AUD
USD
USD
USD
CAD
CAD
USD
USD
USD
USD
USD
USD
USD
RUB
THB
BRL
USD
USD
JPY
CAD
JPY
USD
RUB
USD
CAD
USD
EUR
USD
USD
USD
USD
USD
USD
CNY
EUR
USD
RUB
USD
NOK
USD
USD
USD
AUD
USD
INR
USD
USD
KRW
CHF
LVL
AUD
NOK
EUR
USD
EUR
EUR
SAR
GBP
EUR
EUR
GBP
AUD
AUD
HKD
EUR
EUR
EUR
EUR
GBP
EUR
CAD
EUR
AUD
AUD
NOK
USD
EUR
AUD
USD
EUR
GBP
AUD
USD
EUR
USD
USD
USD
USD
GBP
ZAR
AUD
USD
EUR
USD
EUR
EUR
SAR
USD
USD
KRW
USD
GBP
CAD
GBP
USD
ZAR
GBP
DKK
USD
USD
USD
USD
USD
EUR
BRL
USD
USD
USD
NOK
USD
EUR
USD
USD
USD
USD
USD
SEK
USD
EUR
USD
USD
USD
EUR
USD
USD
USD
USD
EUR
USD
USD
USD
USD
USD
USD
USD
EUR
USD
USD
USD
USD
USD
CAD
USD
CAD
USD
EUR
USD
USD
USD
USD
HKD
GBP
CAD
USD
USD
BRL
USD
GBP
NOK
USD
USD
USD
ZAR
USD
USD
USD
CAD
USD
BRL
USD
USD
USD
USD
USD
EUR
USD
USD
USD
EUR
USD
ZAR
CAD
USD
CAD
USD
INR
USD
USD
EUR
GBP
EUR
USD
USD
USD
USD
SEK
CAD
CNY
CAD
USD
USD
DKK
USD
SEK
BGN
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
EUR
USD
USD
GBP
USD
USD
USD
USD
CAD
USD
USD
SEK
USD
USD
USD
USD
JPY
GBP
USD
SEK
USD
USD
USD
USD
BRL
GBP
CAD
CHF
USD
USD
USD
USD
NZD
DKK
USD
EUR
USD
USD
USD
GBP
USD
EUR
USD
GBP
USD
DKK
USD
BRL
USD
NZD
USD
USD
USD
USD
CAD
USD
USD
CAD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
GBP
USD
USD
USD
EUR
CAD
USD
USD
CAD
USD
USD
USD
USD
USD
USD
USD
USD
USD
MXN
USD
USD
USD
USD
MXN
BRL
USD
USD
USD
USD
CAD
USD
USD
USD
CAD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
AUD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
BRL
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
COP
COP
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
CAD
USD
USD
CAD
CAD
USD
USD
USD
USD
USD
BRL
USD
USD
CAD
USD
USD
AUD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
AUD
CAD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
KRW
USD
USD
USD
USD
USD
USD
CAD
USD
USD
USD
HKD
USD
USD
COP
USD
USD
AUD
USD
EUR
AUD
USD
GBP
USD
AUD
MXN
USD
AUD
HKD
USD
AUD
USD
EUR
ILS
EUR
EUR
CHF
EUR
EUR
USD
GBP
GBP
EUR
AUD
AUD
EUR
GBP
CHF
USD
EUR
USD
EUR
EUR
EUR
SEK
EUR
AUD
SGD
USD
EUR
HKD
AUD
JPY
USD
HKD
KRW
ZAR
EUR
USD
EUR
TRY
USD
AUD
ZAR
DKK
AUD
EUR
USD
USD
GBP
AUD
GBP
GBP
EUR
CAD
EUR
DKK
EUR
EUR
EUR
GBP
EUR
USD
USD
TRY
USD
RUB
EUR
USD
GBP
USD
EUR
USD
GBP
USD
USD
EUR
VEF
KRW
EUR
USD
SAR
USD
USD
USD
USD
GBP
USD
USD
USD
USD
USD
EUR
BRL
USD
USD
USD
SGD
USD
EUR
GBP
USD
EUR
DKK
USD
AUD
USD
JPY
CAD
USD
USD
NOK
USD
USD
ILS
BRL
USD
USD
USD
USD
USD
SEK
USD
RUB
USD
KWD
USD
GBP
USD
USD
USD
CAD
USD
USD
GBP
USD
IDR
USD
USD
USD
USD
DKK
USD
RUB
USD
USD
NOK
EUR
USD
USD
USD
USD
GBP
USD
USD
EUR
USD
EUR
USD
EUR
USD
GBP
USD
USD
USD
CAD
USD
CAD
USD
USD
USD
USD
CHF
USD
EGP
GBP
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
EUR
USD
GBP
USD
USD
CAD
USD
GBP
DKK
USD
USD
CAD
USD
BRL
USD
USD
USD
GBP
BRL
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
GBP
USD
USD
USD
EUR
EUR
USD
USD
USD
ZAR
USD
USD
USD
GBP
USD
USD
USD
USD
USD
USD
USD
USD
USD
CAD
BRL
USD
GBP
CAD
EUR
EUR
BRL
USD
USD
CAD
USD
USD
USD
CHF
USD
USD
GBP
USD
USD
USD
USD
USD
EUR
USD
USD
ARS
USD
CAD
USD
USD
USD
MXN
USD
USD
MXN
CAD
CAD
USD
USD
USD
USD
USD
USD
USD
USD
USD
GBP
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
EUR
USD
USD
USD
USD
CAD
AUD
GBP
USD
USD
AUD
GBP
USD
USD
USD
USD
CAD
EUR
USD
USD
USD
CAD
USD
AUD
USD
USD
GBP
USD
USD
AUD
USD
USD
CAD
BRL
USD
USD
USD
USD
CAD
USD
CAD
USD
GBP
USD
GBP
USD
USD
CAD
USD
USD
USD
USD
ARS
USD
USD
USD
USD
USD
USD
USD
USD
CAD
USD
USD
AUD
EGP
USD
USD
AUD
USD
USD
USD
CAD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
MXN
USD
USD
USD
USD
ARS
USD
USD
USD
USD
USD
USD
USD
AUD
CNY
BRL
USD
USD
USD
USD
USD
USD
USD
AUD
USD
USD
GBP
COP
USD
AUD
USD
AUD
USD
USD
USD
SGD
USD
USD
USD
JPY
USD
SEK
USD
USD
USD
USD
MXN
USD
EUR
USD
USD
USD
EUR
AUD
AUD
KRW
USD
AUD
AUD
USD
AUD
GBP
EUR
USD
USD
EUR
USD
USD
USD
AUD
TRY
EUR
SEK
EUR
NOK
CNY
GBP
AUD
SEK
GBP
EUR
USD
CHF
GBP
HKD
INR
NZD
USD
EUR
MXN
EUR
USD
EUR
USD
EUR
EUR
INR
GBP
GBP
USD
SEK
SEK
EUR
NZD
GBP
INR
USD
DKK
USD
GBP
USD
BRL
USD
AUD
EUR
USD
GBP
CAD
USD
EUR
USD
CAD
USD
EUR
GBP
USD
USD
EUR
USD
USD
EUR
USD
NOK
GBP
USD
USD
USD
GBP
EUR
USD
SEK
USD
USD
GBP
USD
USD
USD
SEK
USD
EUR
JPY
USD
USD
EUR
GBP
EUR
USD
CAD
USD
EUR
USD
CAD
USD
USD
EUR
USD
USD
EUR
AUD
USD
GBP
USD
USD
USD
EUR
EUR
GBP
USD
EUR
USD
USD
USD
CHF
NOK
USD
GBP
USD
EUR
USD
USD
USD
USD
USD
USD
USD
CAD
GBP
USD
JPY
USD
USD
USD
USD
USD
EUR
USD
EUR
USD
USD
USD
USD
EUR
USD
INR
USD
USD
USD
USD
NOK
EUR
GBP
USD
USD
INR
USD
DKK
BRL
USD
USD
USD
USD
GBP
USD
USD
USD
CAD
USD
USD
USD
GBP
EUR
CAD
USD
USD
USD
USD
CAD
USD
USD
USD
USD
USD
GBP
USD
USD
CAD
USD
USD
USD
USD
USD
USD
USD
SEK
DKK
EUR
EUR
USD
EUR
USD
USD
EUR
USD
USD
GBP
NOK
RUB
NOK
CAD
GBP
USD
USD
USD
USD
USD
USD
USD
EUR
GBP
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
USD
CAD
NGN
USD
USD
USD
USD
GBP
USD
USD
USD
USD
USD
USD
CAD
USD
USD
GBP
USD
USD
USD
BRL
CAD
USD
NOK
USD
BRL
USD
USD
USD
CAD
EUR
USD
USD
USD
EUR
USD
USD
USD
EUR
USD
GBP
JPY
ILS
USD
GBP
USD
USD
USD
USD
